sample	protocol	fct	total	chr	proportion	p	a	b	n	mp	sdp	N	Z	pos	keep	site_name	point_type	shapeCol
Individual_15498	Protocol_5	Site_1791	290862	chr11	14527	0.049944647289780035	4443.909494151107	84178.05774757429	290862	0.050144559328387434	8.3737645712399e-4	271150	-0.23873615851824415	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr11	27206	0.04974866009958509	4443.909494151107	84178.05774757429	546869	0.050144559328387434	7.902792184385047e-4	271150	-0.5009612040470859	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr11	37729	0.04966237116794566	4443.909494151107	84178.05774757429	759710	0.05014455932838743	7.746874461172387e-4	271150	-0.6224292943670507	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr11	26998	0.04953561507608867	4443.909494151107	84178.05774757429	545022	0.05014455932838743	7.904659355546252e-4	271150	-0.7703611565139702	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr11	1193	0.04800225324910474	4443.909494151107	84178.05774757429	24853	0.050144559328387434	0.0015664918746998357	271150	-1.367581992529131	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr11	12745	0.05006992897102269	4443.909494151107	84178.05774757429	254544	0.05014455932838744	8.512129001543449e-4	271150	-0.08767531289905946	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr11	815	0.050021481617872704	4443.909494151107	84178.05774757429	16293	0.050144559328387434	0.0018603117081830752	271150	-0.06615972472427045	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr12	21798	0.04897557512261868	13245.826627872395	255936.79797417799	445079	0.049207584061023754	5.2813465331077e-4	271150	-0.4392988359136392	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr12	29531	0.04971063431516788	13245.826627872395	255936.79797417799	594058	0.049207584061023754	5.025578584517731e-4	271150	1.0009797791121426	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr12	25523	0.0493530902966445	13245.826627872395	255936.79797417799	517151	0.04920758406102375	5.140783292405086e-4	271150	0.28304292817735444	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr12	55442	0.04931996238865824	13245.826627872395	255936.79797417799	1124129	0.04920758406102375	4.641417250049416e-4	271150	0.24212071783310532	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr12	10448	0.04928859870928785	13245.826627872395	255936.79797417799	211976	0.049207584061023754	6.281094806288094e-4	271150	0.1289817313105791	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr12	12053	0.04970432258117727	13245.826627872395	255936.79797417799	242494	0.049207584061023754	6.055943957874842e-4	271150	0.8202495327051046	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr12	23931	0.04945453493394283	13245.826627872395	255936.79797417799	483899	0.04920758406102375	5.200896613959698e-4	271150	0.47482365301444474	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr12	76250	0.04856833293735545	13245.826627872395	255936.79797417799	1569953	0.04920758406102375	4.5123015021449286e-4	271150	-1.4166853065213603	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr12	40817	0.048973955027518376	13245.826627872395	255936.79797417799	833443	0.04920758406102375	4.7952432923417665e-4	271150	-0.48720996884243173	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr12	47866	0.048966622780231256	13245.826627872395	255936.79797417799	977523	0.049207584061023754	4.708179637723489e-4	271150	-0.5117928782110116	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr12	26884	0.04946257925162183	13245.826627872395	255936.79797417799	543522	0.04920758406102375	5.097912292782764e-4	271150	0.5001953269362494	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr12	13739	0.04884283124177895	13245.826627872395	255936.79797417799	281290	0.04920758406102375	5.832104191756605e-4	271150	-0.6254223300063128	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr12	454	0.04821580288870009	13245.826627872395	255936.79797417799	9416	0.04920758406102375	0.002267727239428518	271150	-0.4373458831731433	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr12	54581	0.04898939898881558	13245.826627872395	255936.79797417799	1114139	0.04920758406102375	4.645435690434059e-4	271150	-0.46967623006267256	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr12	72525	0.04943419066976938	13245.826627872395	255936.79797417799	1467102	0.04920758406102375	4.535392345776715e-4	271150	0.4996405855750207	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr12	18974	0.04896174976195207	13245.826627872395	255936.79797417799	387527	0.049207584061023754	5.42713050530553e-4	271150	-0.45297289024348747	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr12	22022	0.048688169760804055	13245.826627872395	255936.79797417799	452307	0.049207584061023754	5.265419144639493e-4	271150	-0.986463348788659	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr12	26947	0.049086023953731954	13245.826627872395	255936.79797417799	548975	0.049207584061023754	5.089519292532734e-4	271150	-0.238843985659218	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr12	352	0.04766418415707515	13245.826627872395	255936.79797417799	7385	0.049207584061023754	0.002551290886027107	271150	-0.6049486212652139	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr12	36543	0.049277949860363636	9967.596980338301	193480.9471392073	741569	0.04899320869301172	5.402260753753974e-4	271150	0.5270777926705065	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr12	6545	0.04892031482408868	9967.596980338301	193480.9471392073	133789	0.04899320869301173	7.597822537892948e-4	271150	-0.09594047315464703	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr12	155	0.04651860744297719	9967.596980338301	193480.9471392073	3332	0.04899320869301172	0.0037699338593163833	271150	-0.6564044204434019	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr12	36221	0.04887444795122945	9967.596980338301	193480.9471392073	741103	0.04899320869301172	5.402626393089247e-4	271150	-0.21982038575568072	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr12	17435	0.04984704234211053	9967.596980338301	193480.9471392073	349770	0.04899320869301173	6.018502933860079e-4	271150	1.4186811213385564	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr12	83	0.053966189856957086	9967.596980338301	193480.9471392073	1538	0.04899320869301172	0.00552479158469869	271150	0.900121043066746	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr12	440	0.04909070623675109	9967.596980338301	193480.9471392073	8963	0.04899320869301172	0.002329666475842989	271150	0.041850429986587896	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr12	30504	0.04918508581268906	9967.596980338301	193480.9471392073	620188	0.04899320869301172	5.514898385781092e-4	271150	0.3479250318955085	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr12	2090	0.04933084712158047	9967.596980338301	193480.9471392073	42367	0.04899320869301173	0.0011527156911949898	271150	0.2929069424037452	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr12	5546	0.04770998933278277	9967.596980338301	193480.9471392073	116244	0.04899320869301173	7.936195750069938e-4	271150	-1.6169199962307526	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr12	6898	0.048381892911751094	9967.596980338301	193480.9471392073	142574	0.04899320869301173	7.455270760121905e-4	271150	-0.8199779738792985	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr12	30182	0.04918286568166227	9967.596980338301	193480.9471392073	613669	0.04899320869301172	5.522129224506513e-4	271150	0.3434490229038337	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr12	5822	0.04947314751869476	9967.596980338301	193480.9471392073	117680	0.04899320869301173	7.905321114683321e-4	271150	0.6071085775271013	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr12	75	0.05040322580645161	9967.596980338301	193480.9471392073	1488	0.04899320869301173	0.005616162029426436	271150	0.25106417978184353	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr12	15998	0.04958698179000388	9967.596980338301	193480.9471392073	322625	0.04899320869301173	6.110906130499075e-4	271150	0.9716612959061377	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr12	48423	0.04901445745814747	9967.596980338301	193480.9471392073	987933	0.04899320869301172	5.255246337249299e-4	271150	0.040433433129739724	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr12	22662	0.04885241448887337	9967.596980338301	193480.9471392073	463887	0.04899320869301173	5.739808696970146e-4	271150	-0.2452942451072964	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr12	14204	0.04883415502884529	9967.596980338301	193480.9471392073	290862	0.04899320869301173	6.238609964946324e-4	271150	-0.25495048586164476	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr12	26912	0.04921105420128038	9967.596980338301	193480.9471392073	546869	0.04899320869301172	5.60547330022284e-4	271150	0.38862999893335914	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr12	37341	0.049151649971699726	9967.596980338301	193480.9471392073	759710	0.04899320869301173	5.388356974196187e-4	271150	0.2940437677881097	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr12	26701	0.048990682944908645	9967.596980338301	193480.9471392073	545022	0.04899320869301173	5.608048108564431e-4	271150	-0.004503791790276303	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr12	1249	0.05025550235384058	9967.596980338301	193480.9471392073	24853	0.04899320869301172	0.001450428767533924	271150	0.8702900060201253	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr12	12397	0.048702778301590297	9967.596980338301	193480.9471392073	254544	0.04899320869301173	6.419174209225376e-4	271150	-0.45244198389885804	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr12	773	0.04744368747314798	9967.596980338301	193480.9471392073	16293	0.04899320869301172	0.0017574660635509838	271150	-0.8816791698002492	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr13	16264	0.0365418274059212	775.7305219884826	20210.460284898698	445079	0.03696385538122076	0.0013327158153018006	271150	-0.3166676424590874	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr13	22487	0.03785320625258813	775.7305219884826	20210.460284898698	594058	0.03696385538122077	0.0013251697252445879	271150	0.6711222377218253	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr13	19314	0.03734692575282655	775.7305219884826	20210.460284898698	517151	0.03696385538122077	0.001328527622617093	271150	0.288342045046201	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr13	40785	0.03628142321744213	775.7305219884826	20210.460284898698	1124129	0.03696385538122077	0.001314465771090281	271150	-0.5191707374872137	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr13	7945	0.03748065818771937	775.7305219884826	20210.460284898698	211976	0.03696385538122077	0.0013653127438144526	271150	0.3785233887546829	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr13	8963	0.03696173925952807	775.7305219884826	20210.460284898698	242494	0.036963855381220774	0.0013575513168540953	271150	-0.0015587784170139121	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr13	17959	0.03711311658011279	775.7305219884826	20210.460284898698	483899	0.03696385538122077	0.0013303065310159312	271150	0.11220060595961857	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr13	56081	0.03572145153389942	775.7305219884826	20210.460284898698	1569953	0.03696385538122077	0.0013110408807206796	271150	-0.9476469159667991	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr13	30454	0.03653999133714003	775.7305219884826	20210.460284898698	833443	0.03696385538122077	0.0013186600721591057	271150	-0.3214354123779012	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr13	36110	0.03694030728688737	775.7305219884826	20210.460284898698	977523	0.03696385538122077	0.0013162709920624036	271150	-0.01789000477515958	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr13	19675	0.03619908669750258	775.7305219884826	20210.460284898698	543522	0.03696385538122077	0.0013272701566064353	271150	-0.5761966996030002	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr13	10319	0.03668456041807387	775.7305219884826	20210.460284898698	281290	0.03696385538122077	0.0013500740610208782	271150	-0.20687380878623948	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr13	360	0.038232795242141036	775.7305219884826	20210.460284898698	9416	0.03696385538122077	0.0023401946635123443	271150	0.5422368834119751	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr13	41537	0.03728170362943942	775.7305219884826	20210.460284898698	1114139	0.03696385538122077	0.0013145737681664565	271150	0.241788065390943	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr13	54440	0.03710716773612196	775.7305219884826	20210.460284898698	1467102	0.03696385538122076	0.0013116469386185855	271150	0.10926138024012283	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr13	14422	0.03721547143811915	775.7305219884826	20210.460284898698	387527	0.036963855381220774	0.0013371644702112365	271150	0.18817135999629825	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr13	16572	0.036638831590048354	775.7305219884826	20210.460284898698	452307	0.03696385538122077	0.0013322362392508115	271150	-0.24396858574811883	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr13	20896	0.038063664101279655	775.7305219884826	20210.460284898698	548975	0.03696385538122076	0.0013270250721705184	271150	0.828777649438091	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr13	288	0.03899796885578876	775.7305219884826	20210.460284898698	7385	0.03696385538122077	0.0025526795657799593	271150	0.7968542161877177	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr13	26435	0.03564739086989882	553.2560683656096	15762.322673281784	741569	0.03390968087165427	0.0014324580674155932	271150	1.213096590938741	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr13	4606	0.03442734455000038	553.2560683656096	15762.322673281784	133789	0.03390968087165427	0.0015008694995526555	271150	0.34490918664174547	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr13	121	0.03631452581032413	553.2560683656096	15762.322673281784	3332	0.03390968087165427	0.0034407901671270925	271150	0.6989222887363107	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr13	25589	0.03452826395251402	553.2560683656096	15762.322673281784	741103	0.03390968087165427	0.0014324677626253832	271150	0.43183036784439405	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr13	12428	0.03553192097664179	553.2560683656096	15762.322673281784	349770	0.03390968087165427	0.001449626761230426	271150	1.1190743358039172	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr13	63	0.04096228868660598	553.2560683656096	15762.322673281784	1538	0.03390968087165427	0.0048277040590667016	271150	1.4608616701983868	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr13	318	0.03547919223474283	553.2560683656096	15762.322673281784	8963	0.03390968087165427	0.0023796100470997077	271150	0.6595666231118404	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr13	20114	0.03243210123381942	553.2560683656096	15762.322673281784	620188	0.03390968087165427	0.0014354726136623596	271150	-1.0293332131673754	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr13	1511	0.03566455023957325	553.2560683656096	15762.322673281784	42367	0.03390968087165427	0.001667619268499167	271150	1.0523201554862958	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr13	3715	0.031958638725439595	553.2560683656096	15762.322673281784	116244	0.03390968087165427	0.0015131307271409927	271150	-1.2894075252183252	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr13	5026	0.03525186920476384	553.2560683656096	15762.322673281784	142574	0.03390968087165427	0.0014958350509443725	271150	0.8972836491979552	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr13	21083	0.03435565426964699	553.2560683656096	15762.322673281784	613669	0.03390968087165427	0.0014356680403106977	271150	0.3106382432920982	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr13	4213	0.03580047586675731	553.2560683656096	15762.322673281784	117680	0.03390968087165427	0.001511994009073722	271150	1.2505307453310492	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr13	53	0.035618279569892476	553.2560683656096	15762.322673281784	1488	0.03390968087165427	0.004901266925703777	271150	0.34860347827166543	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr13	10970	0.03400232468035645	553.2560683656096	15762.322673281784	322625	0.03390968087165427	0.0014523421457124847	271150	0.06378924482476965	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr13	33298	0.033704714793412104	553.2560683656096	15762.322673281784	987933	0.03390968087165427	0.0014286078510209945	271150	-0.14347259683311897	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr13	15308	0.03299941580600448	553.2560683656096	15762.322673281784	463887	0.03390968087165427	0.001441658207527225	271150	-0.6314014382168284	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr13	9623	0.03308441804017025	553.2560683656096	15762.322673281784	290862	0.03390968087165427	0.001456154407998148	271150	-0.5667412926480414	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr13	19128	0.03497729803664132	553.2560683656096	15762.322673281784	546869	0.03390968087165427	0.0014379371040447804	271150	0.74246443880191	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr13	25896	0.03408669097418752	553.2560683656096	15762.322673281784	759710	0.03390968087165427	0.0014320898362525749	271150	0.12360265260763437	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr13	18874	0.034629794760578474	553.2560683656096	15762.322673281784	545022	0.03390968087165427	0.0014380076876483886	271150	0.500771932660407	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr13	903	0.03633364181386553	553.2560683656096	15762.322673281784	24853	0.03390968087165427	0.0018236844414877213	271150	1.3291559038765772	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr13	8815	0.03463055503174304	553.2560683656096	15762.322673281784	254544	0.03390968087165427	0.0014616615844122518	271150	0.4931881413430198	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr13	583	0.035782237770821824	553.2560683656096	15762.322673281784	16293	0.03390968087165427	0.002004571595766754	271150	0.9341431870640166	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr14	14753	0.033146924478575715	8530.587302426711	247715.09518143875	445079	0.03329065769903788	4.4485761566915216e-4	271150	-0.32309938146379674	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr14	19565	0.03293449461163725	8530.587302426711	247715.09518143875	594058	0.03329065769903788	4.2398708253530554e-4	271150	-0.840032873810419	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr14	17121	0.033106384788968796	8530.587302426711	247715.09518143875	517151	0.03329065769903788	4.33383614874042e-4	271150	-0.42519583977035824	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr14	37301	0.03318213479058008	8530.587302426711	247715.09518143875	1124129	0.03329065769903788	3.9270862206474067e-4	271150	-0.2763446035058129	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr14	7115	0.033565120579688267	8530.587302426711	247715.09518143875	211976	0.03329065769903788	5.266989274283306e-4	271150	0.5211001320820726	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr14	8096	0.03338639306539543	8530.587302426711	247715.09518143875	242494	0.03329065769903788	5.082372392796342e-4	271150	0.18836747675799684	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr14	16124	0.03332100293656321	8530.587302426711	247715.09518143875	483899	0.03329065769903788	4.382894016961172e-4	271150	0.0692356178540984	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr14	51581	0.03285512368841615	8530.587302426711	247715.09518143875	1569953	0.03329065769903788	3.8221762252708323e-4	271150	-1.1394922289091103	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr14	27662	0.033190032191763565	8530.587302426711	247715.09518143875	833443	0.03329065769903787	4.052222542667296e-4	271150	-0.24832176963329156	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr14	32260	0.03300178103226216	8530.587302426711	247715.09518143875	977523	0.03329065769903788	3.981377872704896e-4	271150	-0.7255695792056517	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr14	18034	0.033179889682478356	8530.587302426711	247715.09518143875	543522	0.03329065769903787	4.298860787900948e-4	271150	-0.25766830335904123	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr14	9218	0.03277045042482847	8530.587302426711	247715.09518143875	281290	0.03329065769903788	4.898989657001504e-4	271150	-1.0618664472294623	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr14	303	0.03217926932880204	8530.587302426711	247715.09518143875	9416	0.03329065769903788	0.0018823971394380805	271150	-0.5904112086398534	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr14	37299	0.033477869457940165	8530.587302426711	247715.09518143875	1114139	0.03329065769903788	3.930353193417752e-4	271150	0.47632299106303083	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr14	49376	0.033655464991527516	8530.587302426711	247715.09518143875	1467102	0.03329065769903788	3.840929337225432e-4	271150	0.9497891277353305	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr14	12883	0.03324413524735051	8530.587302426711	247715.09518143875	387527	0.03329065769903787	4.5676761914818846e-4	271150	-0.10185146612213801	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr14	14999	0.03316110517856235	8530.587302426711	247715.09518143875	452307	0.03329065769903788	4.435570010473465e-4	271150	-0.29207637388120045	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr14	18107	0.032983287034928734	8530.587302426711	247715.09518143875	548975	0.03329065769903788	4.2920146605092397e-4	271150	-0.7161454198590155	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr14	231	0.031279620853080566	8530.587302426711	247715.09518143875	7385	0.03329065769903788	0.0021173992107892422	271150	-0.9497674485331065	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr14	24603	0.03317695318979084	9594.515021768195	279860.14099008794	741569	0.033146867125796724	3.923458015835098e-4	271150	0.07668251800500135	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr14	4480	0.03348556308814626	9594.515021768195	279860.14099008794	133789	0.03314686712579673	5.918279925650268e-4	271150	0.5722878380280608	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr14	114	0.034213685474189674	9594.515021768195	279860.14099008794	3332	0.033146867125796724	0.003119131045721953	271150	0.3420242153198873	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr14	24476	0.03302644841540245	9594.515021768195	279860.14099008794	741103	0.033146867125796724	3.9238043051602106e-4	271150	-0.3068927526174334	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr14	11855	0.03389370157532093	9594.515021768195	279860.14099008794	349770	0.03314686712579673	4.498274546769503e-4	271150	1.660268713612749	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr14	63	0.04096228868660598	9594.515021768195	279860.14099008794	1538	0.033146867125796724	0.004576920032331239	271150	1.7075722332051533	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr14	280	0.031239540332477965	9594.515021768195	279860.14099008794	8963	0.03314686712579673	0.0019199770485896386	271150	-0.993411246618721	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr14	20590	0.033199610440705074	9594.515021768195	279860.14099008794	620188	0.03314686712579673	4.029806633048945e-4	271150	0.13088299194256345	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr14	1410	0.033280619349965776	9594.515021768195	279860.14099008794	42367	0.033146867125796724	9.312129026391647e-4	271150	0.14363227119167166	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr14	3878	0.03336086163586938	9594.515021768195	279860.14099008794	116244	0.03314686712579673	6.21622877831355e-4	271150	0.34425134225948195	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr14	4847	0.03399638082679871	9594.515021768195	279860.14099008794	142574	0.03314686712579673	5.792240526868405e-4	271150	1.4666409260136066	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr14	20446	0.03331763540279858	9594.515021768195	279860.14099008794	613669	0.033146867125796724	4.036611884576831e-4	271150	0.4230485414124866	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr14	3848	0.032698844323589396	9594.515021768195	279860.14099008794	117680	0.033146867125796724	6.18910975090944e-4	271150	-0.7238889278728564	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr14	56	0.03763440860215054	9594.515021768195	279860.14099008794	1488	0.033146867125796724	0.0046527820779197196	271150	0.9644856348742247	FALSE	TRUE	YUN	Reference	Control
